stop_id,stop_name,stop_code,stop_lat,stop_lon,location_type,stop_url
546,"Coruña Y Gral Julio Amadeo Roletti","546",-34.872405,-56.146758,0,"https://m.montevideo.gub.uy/comoir/parada?numero=546"
547,"Coruña Y Juan Francisco Martinez","547",-34.871348,-56.147629,0,"https://m.montevideo.gub.uy/comoir/parada?numero=547"
548,"Coruña - San Antonio","548",-34.871776,-56.147365,0,"https://m.montevideo.gub.uy/comoir/parada?numero=548"
549,"Coruña - Agaces","549",-34.869687,-56.14903,0,"https://m.montevideo.gub.uy/comoir/parada?numero=549"
550,"Coruña - Agaces","550",-34.869455,-56.149304,0,"https://m.montevideo.gub.uy/comoir/parada?numero=550"
551,"Comercio - Juan Jacobo Rousseau","551",-34.874812,-56.144297,0,"https://m.montevideo.gub.uy/comoir/parada?numero=551"
553,"Av Dr Americo Ricaldoni - Av Federico R Vidiella","553",-34.892023,-56.154605,0,"https://m.montevideo.gub.uy/comoir/parada?numero=553"
554,"Av Dr Americo Ricaldoni Y Circ Int Sin Denom","554",-34.893292,-56.152243,0,"https://m.montevideo.gub.uy/comoir/parada?numero=554"
555,"Ing Eduardo Garcia De Zuñiga - Patria","555",-34.9187,-56.164937,0,"https://m.montevideo.gub.uy/comoir/parada?numero=555"
556,"Bv Gral Artigas - Palmar","556",-34.90141,-56.164404,0,"https://m.montevideo.gub.uy/comoir/parada?numero=556"
557,"Av Luis Batlle Berres - Yuqueri","557",-34.789375,-56.35308,0,"https://m.montevideo.gub.uy/comoir/parada?numero=557"
558,"Av Luis Batlle Berres - Quarahy","558",-34.791139,-56.351797,0,"https://m.montevideo.gub.uy/comoir/parada?numero=558"
559,"Av Luis Batlle Berres - La Barra","559",-34.788078,-56.353858,0,"https://m.montevideo.gub.uy/comoir/parada?numero=559"
560,"Cno Pajas Blancas - Sbre De Paso","560",-34.854574,-56.343451,0,"https://m.montevideo.gub.uy/comoir/parada?numero=560"
561,"Cno Pajas Blancas - Sbre De Paso","561",-34.854562,-56.343314,0,"https://m.montevideo.gub.uy/comoir/parada?numero=561"
562,"Cno Los Camalotes Y Del Tranvia A La Barra","562",-34.806012,-56.316883,0,"https://m.montevideo.gub.uy/comoir/parada?numero=562"
563,"Paraguay Y Santa Fe","563",-34.88291,-56.194986,0,"https://m.montevideo.gub.uy/comoir/parada?numero=563"
564,"Paraguay Y Gral Fausto Aguilar","564",-34.884679,-56.19477,0,"https://m.montevideo.gub.uy/comoir/parada?numero=564"
565,"Paraguay Y Gral Pacheco","565",-34.886562,-56.194582,0,"https://m.montevideo.gub.uy/comoir/parada?numero=565"
566,"Paraguay Y Guatemala","566",-34.892136,-56.193995,0,"https://m.montevideo.gub.uy/comoir/parada?numero=566"
567,"Av Gral Rondeau - Panama","567",-34.891009,-56.192904,0,"https://m.montevideo.gub.uy/comoir/parada?numero=567"
568,"Av Gral Rondeau - Cnel Francisco Tajes","568",-34.887859,-56.193219,0,"https://m.montevideo.gub.uy/comoir/parada?numero=568"
569,"Av Gral Rondeau - Gral Francisco Caraballo","569",-34.886024,-56.19341,0,"https://m.montevideo.gub.uy/comoir/parada?numero=569"
570,"Paraguay Y Nueva York","570",-34.89691,-56.193482,0,"https://m.montevideo.gub.uy/comoir/parada?numero=570"
573,"Florida Y Av Uruguay","573",-34.903379,-56.199622,0,"https://m.montevideo.gub.uy/comoir/parada?numero=573"
574,"San Jose - Andes","574",-34.907394,-56.198255,0,"https://m.montevideo.gub.uy/comoir/parada?numero=574"
575,"San Jose - Julio Herrera Y Obes","575",-34.90718,-56.194979,0,"https://m.montevideo.gub.uy/comoir/parada?numero=575"
576,"San Jose - Rio Negro","576",-34.907121,-56.193773,0,"https://m.montevideo.gub.uy/comoir/parada?numero=576"
577,"San Jose Y Hector Gutierrez Ruiz","577",-34.906917,-56.191511,0,"https://m.montevideo.gub.uy/comoir/parada?numero=577"
578,"San Jose - Zelmar Michelini","578",-34.906834,-56.190405,0,"https://m.montevideo.gub.uy/comoir/parada?numero=578"
579,"San Jose Y Dr Aquiles R Lanza","579",-34.906655,-56.188136,0,"https://m.montevideo.gub.uy/comoir/parada?numero=579"
582,"Cno Tomkinson Y Av Luis Batlle Berres","582",-34.835771,-56.271853,0,"https://m.montevideo.gub.uy/comoir/parada?numero=582"
583,"Cno Tomkinson Y Av Cibils","583",-34.837886,-56.274467,0,"https://m.montevideo.gub.uy/comoir/parada?numero=583"
584,"Cno Tomkinson Y Av Cibils","584",-34.83862,-56.275114,0,"https://m.montevideo.gub.uy/comoir/parada?numero=584"
585,"Cno Tomkinson - Los Platanos","585",-34.842679,-56.279929,0,"https://m.montevideo.gub.uy/comoir/parada?numero=585"
586,"Cno Tomkinson - Los Platanos","586",-34.842752,-56.279877,0,"https://m.montevideo.gub.uy/comoir/parada?numero=586"
587,"Cno Tomkinson - Los Olmos","587",-34.844607,-56.282163,0,"https://m.montevideo.gub.uy/comoir/parada?numero=587"
588,"Cno Tomkinson - Los Olmos","588",-34.84509,-56.282528,0,"https://m.montevideo.gub.uy/comoir/parada?numero=588"
589,"Cno Tomkinson - Chacra Nueva","589",-34.846007,-56.283866,0,"https://m.montevideo.gub.uy/comoir/parada?numero=589"
590,"Cno Tomkinson - Chacra Nueva","590",-34.846594,-56.284287,0,"https://m.montevideo.gub.uy/comoir/parada?numero=590"
591,"Cno Tomkinson - Cno Manuel M Flores","591",-34.847876,-56.285941,0,"https://m.montevideo.gub.uy/comoir/parada?numero=591"
592,"Cno Tomkinson - Cno Manuel M Flores","592",-34.848483,-56.286486,0,"https://m.montevideo.gub.uy/comoir/parada?numero=592"
595,"Cno Manuel M Flores - Sbre De 6 Mts","595",-34.845538,-56.291217,0,"https://m.montevideo.gub.uy/comoir/parada?numero=595"
596,"Cno Manuel M Flores - Sbre De 6 Mts","596",-34.845541,-56.291283,0,"https://m.montevideo.gub.uy/comoir/parada?numero=596"
598,"Cno Manuel M Flores - Cno De La Capilla","598",-34.842069,-56.298066,0,"https://m.montevideo.gub.uy/comoir/parada?numero=598"
599,"Cno Manuel M Flores - Cno De La Capilla","599",-34.842282,-56.297891,0,"https://m.montevideo.gub.uy/comoir/parada?numero=599"
600,"Cno Manuel M Flores - Cno Del Jefe","600",-34.840794,-56.300872,0,"https://m.montevideo.gub.uy/comoir/parada?numero=600"
601,"Cno Manuel M Flores - Cno Zendote","601",-34.838372,-56.305902,0,"https://m.montevideo.gub.uy/comoir/parada?numero=601"
602,"Cno Manuel M Flores - Cno Zendote","602",-34.838401,-56.305956,0,"https://m.montevideo.gub.uy/comoir/parada?numero=602"
603,"Cno Manuel M Flores - Sbre De 10 Mts","603",-34.835314,-56.312199,0,"https://m.montevideo.gub.uy/comoir/parada?numero=603"
604,"Cno Manuel M Flores - Sbre De 10 Mts","604",-34.835314,-56.312364,0,"https://m.montevideo.gub.uy/comoir/parada?numero=604"
605,"Cno Manuel M Flores - Sbre De 10 Mts","605",-34.834298,-56.314232,0,"https://m.montevideo.gub.uy/comoir/parada?numero=605"
606,"Cno Manuel M Flores - Sbre De 10 Mts","606",-34.834227,-56.314456,0,"https://m.montevideo.gub.uy/comoir/parada?numero=606"
609,"Cno Manuel M Flores - Cno Anaya","609",-34.831708,-56.319182,0,"https://m.montevideo.gub.uy/comoir/parada?numero=609"
610,"Cno Manuel M Flores - Cno Gori","610",-34.82343,-56.335606,0,"https://m.montevideo.gub.uy/comoir/parada?numero=610"
613,"Cno Sanguinetti - Cno Manuel M Flores","613",-34.818231,-56.346899,0,"https://m.montevideo.gub.uy/comoir/parada?numero=613"
614,"Cno Sanguinetti - Cno Gdor Antonio Olaguer Feliu","614",-34.825371,-56.352133,0,"https://m.montevideo.gub.uy/comoir/parada?numero=614"
615,"Cno Sanguinetti Y Cno O´higgins","615",-34.827947,-56.354175,0,"https://m.montevideo.gub.uy/comoir/parada?numero=615"
616,"Cno Sanguinetti - Cno O´higgins","616",-34.829605,-56.35551,0,"https://m.montevideo.gub.uy/comoir/parada?numero=616"
617,"Cno Sanguinetti - Cno O´higgins","617",-34.830128,-56.35573,0,"https://m.montevideo.gub.uy/comoir/parada?numero=617"
620,"Cno Sanguinetti - Cno A Punta Espinillo","620",-34.834261,-56.358886,0,"https://m.montevideo.gub.uy/comoir/parada?numero=620"
621,"Cno Sanguinetti - Cno A Punta Espinillo","621",-34.834498,-56.358952,0,"https://m.montevideo.gub.uy/comoir/parada?numero=621"
623,"Cno Sanguinetti - Cno Pajas Blancas","623",-34.839181,-56.362479,0,"https://m.montevideo.gub.uy/comoir/parada?numero=623"
625,"Cno Sanguinetti Y Cno Vecinal","625",-34.848449,-56.36935,0,"https://m.montevideo.gub.uy/comoir/parada?numero=625"
626,"Cno Sanguinetti - Cno Vecinal","626",-34.85208,-56.372018,0,"https://m.montevideo.gub.uy/comoir/parada?numero=626"
627,"Cno Sanguinetti - Carlin Bertolotti","627",-34.854688,-56.373919,0,"https://m.montevideo.gub.uy/comoir/parada?numero=627"
628,"Cno Sanguinetti - Carlin Bertolotti","628",-34.856054,-56.37497,0,"https://m.montevideo.gub.uy/comoir/parada?numero=628"
629,"Cno Sanguinetti - Carlin Bertolotti","629",-34.853652,-56.373181,0,"https://m.montevideo.gub.uy/comoir/parada?numero=629"
630,"Cno Pajas Blancas - Cno Conde","630",-34.84553,-56.361333,0,"https://m.montevideo.gub.uy/comoir/parada?numero=630"
631,"Cno Pajas Blancas - Cno De Los Alvarez","631",-34.847443,-56.357567,0,"https://m.montevideo.gub.uy/comoir/parada?numero=631"
632,"Cno Pajas Blancas - Cno De Los Alvarez","632",-34.847518,-56.357355,0,"https://m.montevideo.gub.uy/comoir/parada?numero=632"
633,"Cno Pajas Blancas - Cno Echegaray","633",-34.848999,-56.354637,0,"https://m.montevideo.gub.uy/comoir/parada?numero=633"
634,"Cno Pajas Blancas - Cno Echegaray","634",-34.849009,-56.354388,0,"https://m.montevideo.gub.uy/comoir/parada?numero=634"
635,"Cno Pajas Blancas - Cno Elhordoy","635",-34.850736,-56.351008,0,"https://m.montevideo.gub.uy/comoir/parada?numero=635"
636,"Cno Pajas Blancas - Cno Elhordoy","636",-34.850738,-56.350893,0,"https://m.montevideo.gub.uy/comoir/parada?numero=636"
637,"Cno Pajas Blancas - Cno Juan Torora","637",-34.852165,-56.348177,0,"https://m.montevideo.gub.uy/comoir/parada?numero=637"
638,"Cno Pajas Blancas - Cno Juan Torora","638",-34.852199,-56.348052,0,"https://m.montevideo.gub.uy/comoir/parada?numero=638"
639,"Cno Pajas Blancas - Av Cap Leal De Ibarra","639",-34.861088,-56.330567,0,"https://m.montevideo.gub.uy/comoir/parada?numero=639"
640,"Av Cap Leal De Ibarra - Cno Pajas Blancas","640",-34.861243,-56.330898,0,"https://m.montevideo.gub.uy/comoir/parada?numero=640"
641,"Cno Pajas Blancas - Av Cap Leal De Ibarra","641",-34.860885,-56.331301,0,"https://m.montevideo.gub.uy/comoir/parada?numero=641"
642,"Av Cap Leal De Ibarra Y Cap Nav Estanislao Courad","642",-34.863012,-56.332706,0,"https://m.montevideo.gub.uy/comoir/parada?numero=642"
643,"Av Cap Leal De Ibarra Y Jacinto Altolaguirre","643",-34.863504,-56.333038,0,"https://m.montevideo.gub.uy/comoir/parada?numero=643"
644,"Av Cap Leal De Ibarra Y Cap Pedro De Mesa Y Castro","644",-34.865885,-56.334709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=644"
645,"Av Cap Leal De Ibarra - Cap Pedro De Mesa Y Castro","645",-34.865878,-56.334619,0,"https://m.montevideo.gub.uy/comoir/parada?numero=645"
646,"Av Cap Leal De Ibarra - Cap Pedro De Mesa Y Castro","646",-34.866687,-56.335545,0,"https://m.montevideo.gub.uy/comoir/parada?numero=646"
647,"Cap Pedro De Mesa Y Castro Y Juan Jose Elizalde","647",-34.867985,-56.334186,0,"https://m.montevideo.gub.uy/comoir/parada?numero=647"
648,"Cap Pedro De Mesa Y Castro - Ramon Clairac","648",-34.869689,-56.331028,0,"https://m.montevideo.gub.uy/comoir/parada?numero=648"
649,"Cap Pedro De Mesa Y Castro - Francisco Gil Lemos","649",-34.868335,-56.332513,0,"https://m.montevideo.gub.uy/comoir/parada?numero=649"
650,"Cap Pedro De Mesa Y Castro - Av Cap Leal De Ibarra","650",-34.867273,-56.335277,0,"https://m.montevideo.gub.uy/comoir/parada?numero=650"
651,"Av Cap Leal De Ibarra Y Bernardo Bonavia","651",-34.868336,-56.336793,0,"https://m.montevideo.gub.uy/comoir/parada?numero=651"
652,"Av Cap Leal De Ibarra Y Ramon Fernandez Villegas","652",-34.868889,-56.337162,0,"https://m.montevideo.gub.uy/comoir/parada?numero=652"
653,"Cno Pajas Blancas - Juan Jose Elizalde","653",-34.861748,-56.329501,0,"https://m.montevideo.gub.uy/comoir/parada?numero=653"
654,"Cno Pajas Blancas - Sbre De Paso De 10 Mts","654",-34.861876,-56.329063,0,"https://m.montevideo.gub.uy/comoir/parada?numero=654"
655,"Cno Pajas Blancas Y Dr Hugo Eduardo Gatti","655",-34.864087,-56.324944,0,"https://m.montevideo.gub.uy/comoir/parada?numero=655"
656,"Cno Pajas Blancas Y Dr Hugo Eduardo Gatti","656",-34.864161,-56.324617,0,"https://m.montevideo.gub.uy/comoir/parada?numero=656"
657,"Cno Pajas Blancas Y Cno Pedro P Sanguinetto","657",-34.866716,-56.319825,0,"https://m.montevideo.gub.uy/comoir/parada?numero=657"
658,"Cno Pajas Blancas - Cno Pedro P Sanguinetto","658",-34.866933,-56.31924,0,"https://m.montevideo.gub.uy/comoir/parada?numero=658"
659,"Cno Pajas Blancas Y Cno Tomkinson","659",-34.867921,-56.317494,0,"https://m.montevideo.gub.uy/comoir/parada?numero=659"
660,"Luis De Medina Torres - Cap Domingo Chaurri","660",-34.871574,-56.31719,0,"https://m.montevideo.gub.uy/comoir/parada?numero=660"
661,"Luis De Medina Torres - Cno Sanfuentes","661",-34.875308,-56.317863,0,"https://m.montevideo.gub.uy/comoir/parada?numero=661"
662,"Cno Sanfuentes - Cno Antartida Uruguaya","662",-34.875829,-56.317027,0,"https://m.montevideo.gub.uy/comoir/parada?numero=662"
663,"Luis De Medina Torres - Cap Domingo Chaurri","663",-34.873478,-56.316598,0,"https://m.montevideo.gub.uy/comoir/parada?numero=663"
664,"Luis De Medina Torres - Cap Domingo Chaurri","664",-34.873355,-56.316664,0,"https://m.montevideo.gub.uy/comoir/parada?numero=664"
665,"Luis De Medina Torres - Cap Domingo Chaurri","665",-34.871588,-56.317121,0,"https://m.montevideo.gub.uy/comoir/parada?numero=665"
666,"Luis De Medina Torres - Cno Pajas Blancas","666",-34.869369,-56.317114,0,"https://m.montevideo.gub.uy/comoir/parada?numero=666"
667,"Luis De Medina Torres Y Cno Pajas Blancas","667",-34.868851,-56.317212,0,"https://m.montevideo.gub.uy/comoir/parada?numero=667"
668,"Cno Tomkinson - Cno Pajas Blancas","668",-34.867733,-56.317041,0,"https://m.montevideo.gub.uy/comoir/parada?numero=668"
669,"Luis De Medina Torres - Cno Tomkinson","669",-34.868111,-56.317133,0,"https://m.montevideo.gub.uy/comoir/parada?numero=669"
670,"Cno Tomkinson - Luis De Medina Torres","670",-34.864789,-56.314694,0,"https://m.montevideo.gub.uy/comoir/parada?numero=670"
671,"Cno Tomkinson - Luis De Medina Torres","671",-34.864426,-56.314571,0,"https://m.montevideo.gub.uy/comoir/parada?numero=671"
673,"Cno Tomkinson - Cno Salaberry","673",-34.861978,-56.307622,0,"https://m.montevideo.gub.uy/comoir/parada?numero=673"
675,"Cno Tomkinson - Cno O´higgins","675",-34.857805,-56.300693,0,"https://m.montevideo.gub.uy/comoir/parada?numero=675"
676,"Cno O´higgins - Cno De La Capilla","676",-34.855761,-56.304944,0,"https://m.montevideo.gub.uy/comoir/parada?numero=676"
677,"Cno O´higgins - Cno De La Capilla","677",-34.854838,-56.306724,0,"https://m.montevideo.gub.uy/comoir/parada?numero=677"
678,"Cno O´higgins - Sbre De Paso","678",-34.85292,-56.310485,0,"https://m.montevideo.gub.uy/comoir/parada?numero=678"
679,"Cno O´higgins - Cno Leoncio Lopez","679",-34.850517,-56.315216,0,"https://m.montevideo.gub.uy/comoir/parada?numero=679"
680,"Cno O´higgins - Cno Leoncio Lopez","680",-34.849593,-56.316996,0,"https://m.montevideo.gub.uy/comoir/parada?numero=680"
681,"Cno O´higgins - Cno Zendote","681",-34.847525,-56.321026,0,"https://m.montevideo.gub.uy/comoir/parada?numero=681"
682,"Cno O´higgins - Sbre De 10 Mts","682",-34.845872,-56.324312,0,"https://m.montevideo.gub.uy/comoir/parada?numero=682"
683,"Cno O´higgins - Cno Vecinal","683",-34.843138,-56.329652,0,"https://m.montevideo.gub.uy/comoir/parada?numero=683"
684,"Cno O´higgins - Cno Garces","684",-34.841165,-56.333519,0,"https://m.montevideo.gub.uy/comoir/parada?numero=684"
685,"Cno O´higgins - Cno Elhordoy","685",-34.838208,-56.339251,0,"https://m.montevideo.gub.uy/comoir/parada?numero=685"
686,"Cno O´higgins - Cno Elhordoy","686",-34.836786,-56.341998,0,"https://m.montevideo.gub.uy/comoir/parada?numero=686"
687,"Cno O´higgins - Cno De Los Alvarez","687",-34.833874,-56.347699,0,"https://m.montevideo.gub.uy/comoir/parada?numero=687"
688,"Cno O´higgins - Cno Conde","688",-34.832914,-56.349651,0,"https://m.montevideo.gub.uy/comoir/parada?numero=688"
689,"Cno O´higgins Y Cno Sanguinetti","689",-34.829982,-56.355298,0,"https://m.montevideo.gub.uy/comoir/parada?numero=689"
690,"Cno O´higgins - Cno Conde","690",-34.832866,-56.349831,0,"https://m.montevideo.gub.uy/comoir/parada?numero=690"
691,"Cno O´higgins - Cno De Los Alvarez","691",-34.833967,-56.347777,0,"https://m.montevideo.gub.uy/comoir/parada?numero=691"
692,"Cno O´higgins - Sbre De Paso","692",-34.83556,-56.344577,0,"https://m.montevideo.gub.uy/comoir/parada?numero=692"
693,"Cno O´higgins - Cno Elhordoy","693",-34.836782,-56.342239,0,"https://m.montevideo.gub.uy/comoir/parada?numero=693"
694,"Cno O´higgins - Cno Elhordoy","694",-34.838199,-56.339464,0,"https://m.montevideo.gub.uy/comoir/parada?numero=694"
695,"Cno O´higgins - Cno Garces","695",-34.841111,-56.333782,0,"https://m.montevideo.gub.uy/comoir/parada?numero=695"
696,"Cno O´higgins - Cno Vecinal","696",-34.84321,-56.329703,0,"https://m.montevideo.gub.uy/comoir/parada?numero=696"
697,"Cno O´higgins - Sbre De 10 Mts","697",-34.845957,-56.324308,0,"https://m.montevideo.gub.uy/comoir/parada?numero=697"
698,"Cno O´higgins - Cno Zendote","698",-34.847601,-56.321099,0,"https://m.montevideo.gub.uy/comoir/parada?numero=698"
700,"Cno O´higgins - Cno El Colorado","700",-34.84927,-56.317818,0,"https://m.montevideo.gub.uy/comoir/parada?numero=700"
701,"Cno O´higgins - Cno Leoncio Lopez","701",-34.850443,-56.315571,0,"https://m.montevideo.gub.uy/comoir/parada?numero=701"
702,"Cno O´higgins - Sda De Paso","702",-34.851629,-56.313086,0,"https://m.montevideo.gub.uy/comoir/parada?numero=702"
703,"Cno O´higgins - Sbre De Paso","703",-34.852911,-56.310709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=703"
704,"Cno O´higgins - Cno De La Capilla","704",-34.854789,-56.307062,0,"https://m.montevideo.gub.uy/comoir/parada?numero=704"
705,"Cno O´higgins - Cno De La Capilla","705",-34.855801,-56.305065,0,"https://m.montevideo.gub.uy/comoir/parada?numero=705"
706,"Cno Tomkinson - Ruta Nal 1","706",-34.856558,-56.298401,0,"https://m.montevideo.gub.uy/comoir/parada?numero=706"
707,"Cno Tomkinson - Sbre","707",-34.856522,-56.298509,0,"https://m.montevideo.gub.uy/comoir/parada?numero=707"
708,"Cno Tomkinson - Sbre","708",-34.854807,-56.29543,0,"https://m.montevideo.gub.uy/comoir/parada?numero=708"
709,"Cno Tomkinson - Sbre","709",-34.853645,-56.293668,0,"https://m.montevideo.gub.uy/comoir/parada?numero=709"
710,"Cno Tomkinson - Cno Bajo De La Petiza","710",-34.852191,-56.291072,0,"https://m.montevideo.gub.uy/comoir/parada?numero=710"
711,"Cno Tomkinson - Cno Manuel Flores","711",-34.850361,-56.288606,0,"https://m.montevideo.gub.uy/comoir/parada?numero=711"
712,"Cno Tomkinson - Ruta Nal 1","712",-34.850192,-56.288651,0,"https://m.montevideo.gub.uy/comoir/parada?numero=712"
713,"Cno De La Redencion - Cno Melilla","713",-34.80546,-56.253948,0,"https://m.montevideo.gub.uy/comoir/parada?numero=713"
714,"Cno De La Redencion - Cno Melilla","714",-34.804085,-56.25681,0,"https://m.montevideo.gub.uy/comoir/parada?numero=714"
715,"Cno De La Redencion - Cno Melilla","715",-34.803916,-56.257297,0,"https://m.montevideo.gub.uy/comoir/parada?numero=715"
716,"Cno De La Redencion - Ruta Nal 5","716",-34.802387,-56.260508,0,"https://m.montevideo.gub.uy/comoir/parada?numero=716"
717,"Cno De La Redencion - Ruta Nal 5","717",-34.802444,-56.260599,0,"https://m.montevideo.gub.uy/comoir/parada?numero=717"
718,"Cno De La Redencion - Cno Folle Ylla","718",-34.799833,-56.266122,0,"https://m.montevideo.gub.uy/comoir/parada?numero=718"
719,"Cno De La Redencion - Cno Hamilton","719",-34.796775,-56.272924,0,"https://m.montevideo.gub.uy/comoir/parada?numero=719"
720,"Cno De La Redencion - Cno Los Naranjos","720",-34.7946,-56.277837,0,"https://m.montevideo.gub.uy/comoir/parada?numero=720"
721,"Cno De La Redencion - Cno Los Naranjos","721",-34.794568,-56.278174,0,"https://m.montevideo.gub.uy/comoir/parada?numero=721"
722,"Cno De La Redencion - Cno De Los Orientales","722",-34.790097,-56.287838,0,"https://m.montevideo.gub.uy/comoir/parada?numero=722"
723,"Cno De La Redencion - Cno De Los Orientales","723",-34.789983,-56.288101,0,"https://m.montevideo.gub.uy/comoir/parada?numero=723"
724,"Cno De La Redencion - Cno Los Camalotes","724",-34.785885,-56.291587,0,"https://m.montevideo.gub.uy/comoir/parada?numero=724"
725,"Cno De La Redencion - Cno Los Camalotes","725",-34.78468,-56.29277,0,"https://m.montevideo.gub.uy/comoir/parada?numero=725"
726,"Cno De La Redencion - Calle 8 Mts","726",-34.778588,-56.295636,0,"https://m.montevideo.gub.uy/comoir/parada?numero=726"
727,"Cno De La Redencion - Calle 8 Mts","727",-34.778533,-56.295867,0,"https://m.montevideo.gub.uy/comoir/parada?numero=727"
730,"Cno De La Redencion - Cno Peixoto","730",-34.774248,-56.297709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=730"
731,"Cno De La Redencion - Cno Mainumby","731",-34.771747,-56.29849,0,"https://m.montevideo.gub.uy/comoir/parada?numero=731"
732,"Cno De La Redencion - Cno Mainumby","732",-34.771664,-56.298631,0,"https://m.montevideo.gub.uy/comoir/parada?numero=732"
733,"Cno De La Redencion - Cno Mainumby","733",-34.769415,-56.298966,0,"https://m.montevideo.gub.uy/comoir/parada?numero=733"
734,"Cno De La Redencion - Cno De Las Chircas","734",-34.76934,-56.299081,0,"https://m.montevideo.gub.uy/comoir/parada?numero=734"
735,"Cno De La Redencion - Cno Dr Francisco Azarola","735",-34.765712,-56.299633,0,"https://m.montevideo.gub.uy/comoir/parada?numero=735"
736,"Cno De La Redencion - Cno Dr Francisco Azarola","736",-34.765239,-56.29979,0,"https://m.montevideo.gub.uy/comoir/parada?numero=736"
737,"Cno De La Redencion - Cno Las Mulitas","737",-34.761803,-56.300305,0,"https://m.montevideo.gub.uy/comoir/parada?numero=737"
738,"Cno De La Redencion - Cno Sere","738",-34.755926,-56.305286,0,"https://m.montevideo.gub.uy/comoir/parada?numero=738"
739,"Cno De La Redencion - Cno Sere","739",-34.75557,-56.305798,0,"https://m.montevideo.gub.uy/comoir/parada?numero=739"
740,"Cno De La Redencion - Cno Sere","740",-34.752456,-56.308566,0,"https://m.montevideo.gub.uy/comoir/parada?numero=740"
741,"Cno De La Redencion - Cno Los Pirinchos","741",-34.748826,-56.311573,0,"https://m.montevideo.gub.uy/comoir/parada?numero=741"
742,"Cno De La Redencion - Cno Los Pirinchos","742",-34.748864,-56.311652,0,"https://m.montevideo.gub.uy/comoir/parada?numero=742"
743,"Cno De La Redencion - Cno Los Pirinchos","743",-34.745956,-56.314256,0,"https://m.montevideo.gub.uy/comoir/parada?numero=743"
744,"Cno De La Redencion - Cno Felix Buxareo","744",-34.741006,-56.318382,0,"https://m.montevideo.gub.uy/comoir/parada?numero=744"
745,"Cno Felix Buxareo - Cno De La Redencion","745",-34.740411,-56.318238,0,"https://m.montevideo.gub.uy/comoir/parada?numero=745"
746,"Cno Felix Buxareo - Cno La Totora","746",-34.734836,-56.308404,0,"https://m.montevideo.gub.uy/comoir/parada?numero=746"
747,"Cno Felix Buxareo - Cno La Totora","747",-34.734213,-56.307753,0,"https://m.montevideo.gub.uy/comoir/parada?numero=747"
748,"Cno Felix Buxareo Y Cno La Totora","748",-34.732245,-56.304049,0,"https://m.montevideo.gub.uy/comoir/parada?numero=748"
749,"Cno Felix Buxareo - Cno La Totora","749",-34.732064,-56.304134,0,"https://m.montevideo.gub.uy/comoir/parada?numero=749"
750,"Cno Felix Buxareo Y Cno El Canelon","750",-34.731069,-56.302176,0,"https://m.montevideo.gub.uy/comoir/parada?numero=750"
751,"Cno Felix Buxareo Y Cno El Canelon","751",-34.731029,-56.302213,0,"https://m.montevideo.gub.uy/comoir/parada?numero=751"
752,"Cno Felix Buxareo Y Cno El Canelon","752",-34.728241,-56.297469,0,"https://m.montevideo.gub.uy/comoir/parada?numero=752"
753,"Cno Felix Buxareo Y Cno El Canelon","753",-34.728117,-56.297335,0,"https://m.montevideo.gub.uy/comoir/parada?numero=753"
754,"Cno Felix Buxareo Y Cno El Canelon","754",-34.726175,-56.293929,0,"https://m.montevideo.gub.uy/comoir/parada?numero=754"
755,"Cno Felix Buxareo Y Cno El Canelon","755",-34.726145,-56.294,0,"https://m.montevideo.gub.uy/comoir/parada?numero=755"
756,"Cno Feliz Buxareo - Cno Melilla","756",-34.724208,-56.290489,0,"https://m.montevideo.gub.uy/comoir/parada?numero=756"
757,"Cno Felix Buxareo Y Cno Melilla","757",-34.724103,-56.290578,0,"https://m.montevideo.gub.uy/comoir/parada?numero=757"
758,"Cno Felix Buxareo - Cno Melilla","758",-34.723309,-56.289091,0,"https://m.montevideo.gub.uy/comoir/parada?numero=758"
759,"Cno Melilla - Cno Los Pirinchos","759",-34.726214,-56.287144,0,"https://m.montevideo.gub.uy/comoir/parada?numero=759"
760,"Cno Melilla - Cno Los Pirinchos","760",-34.728935,-56.286675,0,"https://m.montevideo.gub.uy/comoir/parada?numero=760"
761,"Cno Melilla - Cno Los Pirinchos","761",-34.729368,-56.286384,0,"https://m.montevideo.gub.uy/comoir/parada?numero=761"
762,"Cno Melilla - Cno Los Pirinchos","762",-34.732228,-56.286018,0,"https://m.montevideo.gub.uy/comoir/parada?numero=762"
763,"Cno Melilla - Cno Los Pirinchos","763",-34.732151,-56.285823,0,"https://m.montevideo.gub.uy/comoir/parada?numero=763"
764,"Cno Melilla - Cno Sere","764",-34.738664,-56.282638,0,"https://m.montevideo.gub.uy/comoir/parada?numero=764"
765,"Cno Melilla - Cno Sere","765",-34.738707,-56.282318,0,"https://m.montevideo.gub.uy/comoir/parada?numero=765"
766,"Cno Melilla - Cno Sere","766",-34.741234,-56.281278,0,"https://m.montevideo.gub.uy/comoir/parada?numero=766"
767,"Cno Melilla - Cno Sere","767",-34.741427,-56.28093,0,"https://m.montevideo.gub.uy/comoir/parada?numero=767"
768,"Cno Melilla - Cno Dr Francisco Azarola","768",-34.750741,-56.275677,0,"https://m.montevideo.gub.uy/comoir/parada?numero=768"
